BHK,Size,Bathroom,Rent,Current Floor,Total Floors,Area Type_Super Area,City_Delhi,City_Hyderabad,City_Kolkata,City_Mumbai,Furnishing Status_Semi-Furnished,Furnishing Status_Unfurnished,Tenant Preferred_Bachelors/Family,Tenant Preferred_Family
1,2277,2,17609,4.0,8.0,0,1,0,0,0,0,0,1,0
1,2540,1,15523,3.0,2.0,1,0,0,0,1,0,1,1,0
4,485,1,31989,9.0,19.0,0,0,1,0,0,0,1,0,1
3,536,1,56277,8.0,8.0,1,0,1,0,0,1,0,0,1
3,2868,1,72819,7.0,1.0,0,1,0,0,0,0,0,0,0
1,2521,3,76772,5.0,12.0,0,0,1,0,0,0,1,0,0
1,2036,1,45577,8.0,19.0,0,0,1,0,0,0,1,0,0
3,2618,1,8105,0.0,2.0,1,0,1,0,0,0,0,1,0
3,2151,1,6838,1.0,11.0,1,0,1,0,0,1,0,0,1
4,2617,2,29437,1.0,8.0,1,0,1,0,0,1,0,0,0
4,2187,2,76449,8.0,15.0,0,0,0,1,0,0,0,0,1
3,1271,2,30560,6.0,13.0,0,0,1,0,0,0,1,1,0
4,2769,3,31208,0.0,4.0,1,1,0,0,0,1,0,0,1
4,2903,3,40658,7.0,4.0,0,0,1,0,0,1,0,0,1
2,1343,1,52355,3.0,13.0,0,0,0,0,0,0,1,1,0
4,2026,2,48003,1.0,15.0,1,0,0,0,0,0,1,0,0
1,748,3,60437,3.0,6.0,0,1,0,0,0,0,1,0,1
4,2076,2,19646,2.0,7.0,0,0,0,1,0,0,1,0,1
4,1596,3,55560,5.0,3.0,0,1,0,0,0,0,0,1,0
3,409,3,63679,3.0,10.0,1,0,0,1,0,0,1,0,1
1,1861,1,45214,4.0,9.0,0,0,0,0,1,1,0,0,1
4,1066,1,49597,5.0,11.0,1,0,0,0,0,0,1,0,1
4,2993,3,27873,6.0,18.0,0,0,0,0,0,0,1,1,0
2,1922,1,8458,3.0,5.0,1,0,0,0,0,0,0,0,1
4,2576,3,42165,3.0,4.0,1,0,0,1,0,0,0,1,0
4,1000,3,68994,8.0,14.0,1,1,0,0,0,0,1,0,0
2,726,2,19582,1.0,14.0,1,0,0,1,0,0,0,0,1
3,1379,1,19823,7.0,7.0,0,0,0,0,0,0,0,1,0
4,2851,1,45856,9.0,11.0,1,0,0,0,0,0,0,1,0
2,1028,1,12406,3.0,7.0,0,0,0,0,0,0,0,0,1
1,2029,2,35619,9.0,6.0,0,0,0,0,0,0,1,1,0
3,673,2,12071,5.0,2.0,1,0,0,0,1,0,0,0,0
1,1084,2,26852,7.0,8.0,0,0,0,0,0,0,0,0,0
1,515,1,53872,6.0,14.0,0,0,0,1,0,1,0,0,0
2,1260,1,15144,8.0,15.0,0,0,0,0,0,0,1,0,0
4,2403,1,16183,8.0,18.0,0,0,1,0,0,0,0,1,0
2,1092,2,26074,6.0,19.0,1,0,0,0,1,1,0,1,0
2,1505,2,59838,6.0,10.0,0,0,0,0,0,0,0,0,0
2,2771,3,17349,9.0,2.0,0,0,1,0,0,0,1,0,0
2,2561,2,32493,5.0,6.0,0,0,0,1,0,1,0,0,0
3,2192,3,14357,8.0,13.0,0,0,0,0,1,1,0,0,0
4,553,1,9561,8.0,13.0,0,0,0,0,0,0,1,0,0
1,2300,2,78150,4.0,14.0,1,0,0,1,0,1,0,1,0
1,1827,1,69685,4.0,9.0,0,0,1,0,0,1,0,0,0
4,1689,1,7358,7.0,7.0,1,0,0,0,1,0,0,0,0
1,714,1,36805,7.0,3.0,0,0,0,0,0,1,0,0,1
4,1464,1,16430,6.0,15.0,1,0,0,1,0,0,1,1,0
1,504,2,21041,7.0,1.0,0,0,0,0,1,0,0,0,0
2,2324,1,15267,6.0,19.0,0,0,1,0,0,1,0,1,0
1,2313,3,77793,1.0,14.0,1,0,0,0,0,0,0,0,1
4,1616,2,27597,1.0,15.0,1,0,0,0,1,0,1,0,1
4,1824,1,28989,7.0,19.0,1,0,1,0,0,1,0,0,0
4,2801,2,24003,2.0,17.0,0,0,1,0,0,0,1,0,0
4,2172,3,35169,5.0,19.0,1,0,0,1,0,0,1,0,0
4,2360,1,52271,3.0,19.0,1,0,1,0,0,1,0,0,0
3,2003,3,21961,0.0,19.0,1,0,1,0,0,1,0,0,1
3,1108,1,17146,6.0,11.0,0,1,0,0,0,0,0,1,0
1,1050,3,59395,4.0,17.0,0,0,1,0,0,0,1,0,0
4,1346,1,67676,7.0,8.0,0,0,0,0,0,1,0,1,0
1,1060,2,50237,9.0,12.0,1,0,0,0,1,0,1,0,0
4,2546,1,46030,9.0,13.0,0,0,0,0,0,1,0,0,0
4,2729,2,71091,9.0,18.0,0,0,0,0,0,0,1,0,1
3,2850,1,47178,9.0,19.0,0,0,0,1,0,0,0,0,0
3,1532,1,8640,3.0,17.0,0,1,0,0,0,0,1,0,0
2,1099,3,51136,3.0,16.0,1,1,0,0,0,1,0,0,0
3,2646,3,72448,4.0,3.0,0,0,0,0,0,0,0,0,1
2,2438,3,43187,9.0,2.0,1,0,0,0,1,0,0,1,0
2,2774,1,28922,5.0,8.0,1,1,0,0,0,1,0,0,1
2,2601,1,34500,6.0,17.0,1,1,0,0,0,0,0,0,0
2,951,1,19429,3.0,19.0,1,0,0,0,0,0,1,0,0
2,804,2,41684,5.0,9.0,1,1,0,0,0,0,1,0,0
1,861,2,18687,6.0,15.0,1,0,0,1,0,1,0,1,0
3,2579,1,19837,8.0,9.0,0,0,0,0,0,0,1,1,0
2,1273,3,63744,6.0,16.0,1,1,0,0,0,1,0,0,0
4,483,3,17865,7.0,17.0,0,1,0,0,0,0,0,0,0
3,1822,3,49653,8.0,15.0,1,1,0,0,0,0,1,1,0
3,620,1,40094,6.0,1.0,0,0,0,0,0,1,0,0,1
2,1791,3,40569,0.0,5.0,1,0,0,0,1,0,1,0,1
1,511,1,53787,7.0,9.0,0,0,1,0,0,0,0,1,0
2,1014,2,35961,5.0,13.0,0,1,0,0,0,0,0,1,0
1,1981,3,56186,9.0,8.0,1,0,1,0,0,0,1,0,0
4,874,2,20297,5.0,6.0,1,0,1,0,0,0,0,1,0
3,2313,3,61605,3.0,11.0,1,1,0,0,0,1,0,1,0
4,670,1,11463,4.0,18.0,1,1,0,0,0,0,1,0,0
1,2868,1,18632,2.0,3.0,0,0,1,0,0,0,1,1,0
1,2320,1,34703,4.0,6.0,0,0,0,0,1,0,0,0,0
4,1790,1,51221,4.0,6.0,1,0,1,0,0,1,0,0,1
1,439,3,30759,7.0,15.0,1,0,0,0,1,0,1,0,1
4,2382,2,65943,1.0,16.0,0,0,0,1,0,0,1,0,1
3,2636,1,67249,5.0,17.0,1,0,0,0,1,0,0,0,0
4,1393,3,38039,8.0,19.0,0,0,0,0,0,0,0,0,1
3,2412,2,17158,1.0,5.0,1,1,0,0,0,1,0,0,1
4,2983,1,25398,5.0,12.0,1,0,0,1,0,1,0,0,0
1,689,2,42711,3.0,17.0,0,0,1,0,0,0,0,0,0
4,2880,1,67807,3.0,9.0,0,0,0,0,1,1,0,0,1
1,2918,2,35772,0.0,3.0,1,0,0,1,0,0,0,0,1
4,678,2,32307,4.0,9.0,0,0,0,0,0,0,1,0,1
4,980,1,10166,5.0,19.0,1,0,0,0,1,0,0,1,0
2,1262,3,12589,6.0,14.0,0,0,1,0,0,0,0,0,0
1,653,2,52986,3.0,19.0,1,0,1,0,0,0,0,0,0
2,580,1,5464,6.0,7.0,1,0,0,0,1,0,1,0,0
1,1080,2,7600,3.0,12.0,1,0,0,0,0,1,0,0,0
2,1224,2,5916,6.0,14.0,0,1,0,0,0,1,0,0,1
3,1099,3,11126,1.0,1.0,0,1,0,0,0,1,0,0,0
4,1749,2,12151,1.0,8.0,0,0,1,0,0,0,0,1,0
1,1780,2,5065,2.0,6.0,0,0,0,0,0,0,0,1,0
1,2073,1,64946,5.0,13.0,1,0,1,0,0,1,0,0,1
4,2838,1,56056,8.0,9.0,0,1,0,0,0,0,1,0,1
1,2038,3,12193,3.0,9.0,0,0,1,0,0,0,1,0,0
1,2357,2,69610,5.0,16.0,0,0,0,0,1,0,1,0,1
2,611,2,33540,1.0,14.0,1,0,0,0,1,0,1,0,1
1,1938,2,66434,5.0,2.0,0,0,0,0,0,0,0,0,1
3,783,3,14078,7.0,4.0,0,1,0,0,0,1,0,1,0
3,2114,2,61125,4.0,14.0,1,0,0,0,0,0,1,0,0
4,741,1,57960,7.0,14.0,1,0,0,0,0,0,0,0,1
1,2238,3,66521,5.0,1.0,1,1,0,0,0,0,0,0,0
4,2387,1,29245,6.0,8.0,1,0,0,1,0,0,0,0,0
3,1243,1,37811,8.0,2.0,1,0,0,1,0,1,0,0,0
1,1934,3,36543,0.0,13.0,1,0,1,0,0,0,0,1,0
1,819,1,67941,4.0,10.0,1,0,0,1,0,1,0,0,0
4,2388,2,41610,0.0,6.0,0,0,0,0,1,1,0,0,0
3,2332,3,9705,2.0,15.0,1,0,0,0,0,1,0,0,1
1,2249,1,23272,6.0,6.0,1,0,1,0,0,1,0,0,1
4,705,2,36834,3.0,19.0,1,0,0,0,0,0,0,1,0
3,1268,2,58050,4.0,3.0,1,1,0,0,0,0,0,0,0
4,2984,1,66236,9.0,9.0,1,0,0,1,0,0,0,1,0
2,1535,2,76419,5.0,13.0,0,1,0,0,0,0,1,0,0
1,1834,3,30295,5.0,4.0,0,0,1,0,0,0,1,1,0
2,605,1,53937,1.0,4.0,0,0,0,0,1,1,0,0,0
3,895,2,11842,7.0,13.0,0,0,0,1,0,1,0,0,1
2,2309,2,13301,9.0,18.0,0,1,0,0,0,1,0,1,0
2,2951,1,36579,8.0,1.0,0,0,0,1,0,1,0,0,1
3,1445,1,30090,1.0,15.0,0,0,0,0,0,1,0,0,0
4,612,1,13828,1.0,11.0,1,0,0,0,1,0,1,1,0
2,709,1,57480,5.0,15.0,1,0,0,1,0,1,0,0,1
4,2391,3,71162,6.0,15.0,1,0,0,0,1,0,0,0,1
2,671,1,64850,2.0,9.0,1,0,0,0,0,1,0,0,1
4,2222,3,28933,4.0,5.0,1,0,0,0,0,0,0,0,0
3,2479,3,66233,3.0,4.0,1,1,0,0,0,0,0,1,0
2,842,1,37591,3.0,18.0,0,0,1,0,0,0,0,0,1
3,2609,3,19432,8.0,3.0,1,1,0,0,0,0,0,0,0
2,653,1,15042,3.0,14.0,1,0,0,0,1,1,0,0,0
3,920,1,25703,6.0,8.0,1,1,0,0,0,1,0,0,0
3,1376,2,27345,7.0,16.0,0,0,0,1,0,1,0,1,0
2,409,1,16070,3.0,15.0,0,1,0,0,0,1,0,0,0
2,2952,2,78595,6.0,17.0,0,0,1,0,0,1,0,0,0
2,1983,3,44552,5.0,12.0,1,0,1,0,0,0,1,1,0
1,2883,2,23018,1.0,14.0,1,0,0,0,1,0,0,1,0
4,1534,3,19093,4.0,16.0,1,0,0,0,0,0,0,0,0
1,552,1,73079,4.0,2.0,0,0,1,0,0,0,1,0,0
1,2058,3,21118,3.0,9.0,0,0,0,0,1,0,1,0,1
3,2256,3,77889,5.0,9.0,1,0,1,0,0,1,0,1,0
2,1614,1,68219,3.0,15.0,0,0,1,0,0,1,0,1,0
4,2152,3,18349,0.0,18.0,1,0,0,0,0,0,0,0,1
3,1504,1,71304,0.0,8.0,0,0,0,1,0,1,0,0,0
1,2936,2,19163,8.0,16.0,0,0,0,0,1,0,0,0,0
2,1294,1,20095,9.0,18.0,0,0,1,0,0,1,0,0,0
3,1511,1,73139,5.0,9.0,1,0,1,0,0,1,0,0,0
2,503,3,71527,2.0,18.0,0,1,0,0,0,0,0,0,1
3,2314,2,31304,4.0,2.0,1,0,0,1,0,0,1,1,0
2,1406,1,47988,6.0,10.0,1,0,0,0,0,0,1,1,0
1,806,2,63873,8.0,7.0,1,0,0,0,1,1,0,0,0
4,1801,2,78715,4.0,15.0,0,0,1,0,0,0,1,0,1
1,566,3,9152,3.0,15.0,0,0,0,0,1,1,0,0,0
4,908,1,54663,9.0,14.0,0,0,0,0,0,0,1,0,0
2,2061,3,32180,9.0,10.0,1,0,0,1,0,0,1,0,1
3,2760,1,71270,0.0,14.0,0,1,0,0,0,0,0,0,1
1,1162,2,76214,1.0,16.0,0,0,0,1,0,0,1,1,0
4,1080,1,41077,8.0,7.0,1,1,0,0,0,1,0,1,0
1,2924,1,31649,9.0,9.0,1,0,0,0,1,0,0,0,0
4,2520,2,52496,5.0,7.0,1,0,0,1,0,0,1,0,0
1,1564,2,68282,8.0,17.0,0,0,0,1,0,0,0,1,0
4,981,1,75237,3.0,7.0,0,0,0,1,0,0,1,0,1
4,661,3,69903,7.0,7.0,1,0,0,0,0,1,0,0,0
2,1763,1,18060,2.0,12.0,0,0,0,0,1,1,0,0,0
4,1731,2,45487,6.0,8.0,1,1,0,0,0,0,0,0,1
2,2692,3,5916,6.0,6.0,0,0,0,1,0,0,1,0,0
4,1938,2,28648,8.0,9.0,1,0,0,0,1,0,1,0,1
3,960,2,49135,6.0,8.0,0,0,0,0,0,0,0,1,0
3,1499,3,56814,5.0,17.0,1,0,0,0,0,0,0,1,0
3,2303,2,42460,0.0,16.0,1,0,0,0,1,1,0,1,0
4,574,2,63581,5.0,2.0,1,1,0,0,0,0,0,1,0
2,2556,2,6335,7.0,17.0,0,0,0,0,1,0,1,1,0
2,2630,2,59202,1.0,10.0,0,0,0,0,1,0,0,0,0
4,591,2,67564,1.0,2.0,0,0,1,0,0,1,0,1,0
3,464,2,15892,6.0,12.0,1,0,0,0,0,0,0,0,0
3,1897,2,47913,6.0,14.0,1,1,0,0,0,0,1,0,0
2,1967,2,52971,8.0,4.0,1,0,1,0,0,0,0,0,1
3,1551,2,30524,9.0,4.0,1,0,0,0,1,0,0,0,0
1,2337,1,70837,1.0,3.0,1,0,0,0,0,0,0,0,0
2,768,1,19903,0.0,17.0,1,0,1,0,0,1,0,1,0
3,1250,2,57846,6.0,16.0,1,0,1,0,0,1,0,1,0
2,442,1,47435,4.0,19.0,1,1,0,0,0,1,0,0,1
1,2307,3,76180,6.0,14.0,1,0,0,0,1,1,0,0,1
2,2935,1,10520,1.0,3.0,0,1,0,0,0,0,1,0,0
2,477,2,38436,0.0,16.0,1,0,1,0,0,0,1,0,1
2,2224,2,7128,7.0,18.0,0,0,1,0,0,1,0,1,0
2,1693,1,65275,6.0,9.0,1,1,0,0,0,1,0,1,0
1,1073,2,13940,5.0,18.0,0,0,1,0,0,1,0,1,0
4,1100,3,29776,1.0,14.0,1,0,0,1,0,0,0,0,0
2,1158,3,71257,8.0,4.0,0,0,0,0,0,0,1,0,0
2,2323,2,64571,3.0,15.0,1,0,0,0,1,0,0,0,1
3,1301,3,44718,1.0,14.0,1,0,0,0,0,1,0,1,0
2,1392,3,14968,9.0,1.0,1,0,0,0,1,0,1,0,0
3,1591,1,79426,9.0,10.0,0,0,1,0,0,1,0,0,0
4,2786,3,71157,9.0,2.0,1,1,0,0,0,0,0,0,1
1,2640,1,64931,7.0,1.0,0,1,0,0,0,0,1,1,0
1,1876,2,21843,0.0,4.0,0,0,1,0,0,0,0,1,0
4,2730,1,61377,6.0,9.0,0,0,0,0,1,0,1,0,1
1,789,2,29875,4.0,2.0,0,0,1,0,0,1,0,0,1
4,1399,2,64888,6.0,11.0,0,0,0,0,1,0,1,0,1
4,924,2,31006,1.0,19.0,1,0,1,0,0,0,0,0,1
4,2255,2,29525,7.0,11.0,0,0,1,0,0,0,0,1,0
1,1906,2,57604,3.0,19.0,0,0,1,0,0,0,0,1,0
3,1058,1,10925,0.0,5.0,0,1,0,0,0,0,0,0,1
4,1290,2,36122,3.0,1.0,0,0,0,0,1,1,0,0,0
2,1881,3,44199,9.0,8.0,1,0,1,0,0,0,0,0,0
1,851,3,38756,7.0,8.0,1,0,0,0,0,1,0,1,0
4,2875,2,29789,2.0,6.0,1,0,0,0,0,0,1,1,0
4,1937,3,21915,6.0,16.0,0,1,0,0,0,0,0,0,1
2,1282,1,7917,8.0,10.0,0,0,0,1,0,0,1,0,0
3,712,1,77421,9.0,10.0,0,1,0,0,0,0,1,1,0
3,1239,2,64328,3.0,16.0,1,0,0,1,0,1,0,0,0
3,2966,2,64602,0.0,17.0,0,1,0,0,0,0,0,0,1
4,774,2,15410,9.0,14.0,1,0,0,0,0,1,0,1,0
4,850,3,18574,2.0,17.0,0,0,1,0,0,0,0,1,0
4,994,3,67115,7.0,9.0,0,0,0,0,1,0,1,0,0
1,1633,1,44332,7.0,13.0,1,0,1,0,0,1,0,0,0
2,899,3,64453,0.0,19.0,0,0,0,0,0,0,0,1,0
4,863,1,35805,6.0,17.0,1,0,0,0,1,0,1,0,0
2,512,3,19826,0.0,5.0,0,0,0,1,0,1,0,0,0
2,1435,1,35779,8.0,6.0,1,0,0,1,0,1,0,0,1
3,2778,2,40292,9.0,2.0,0,0,0,0,0,1,0,0,0
1,2324,3,17607,8.0,16.0,0,0,0,0,1,1,0,1,0
4,539,1,64443,5.0,5.0,0,0,1,0,0,0,1,0,1
3,1824,3,50712,4.0,12.0,0,0,0,0,0,0,1,1,0
3,916,2,50883,2.0,16.0,0,0,0,1,0,0,1,0,1
4,2347,1,6100,5.0,15.0,1,0,0,0,0,0,1,0,1
2,2565,3,13310,3.0,13.0,1,0,1,0,0,0,0,0,0
3,1287,3,48728,9.0,14.0,0,1,0,0,0,0,1,0,0
2,1741,2,43069,1.0,3.0,1,1,0,0,0,1,0,1,0
1,449,2,52740,8.0,11.0,1,0,1,0,0,1,0,0,0
2,418,1,14233,8.0,10.0,1,0,0,0,1,1,0,0,1
1,1125,3,5496,9.0,14.0,1,0,0,0,0,1,0,0,0
2,2644,3,9174,8.0,10.0,0,0,1,0,0,0,0,1,0
3,1873,2,62402,5.0,9.0,1,1,0,0,0,1,0,0,1
3,851,2,76066,4.0,8.0,1,0,0,1,0,1,0,1,0
1,2736,1,20098,0.0,10.0,0,0,1,0,0,1,0,0,0
4,1564,3,61121,0.0,7.0,0,0,1,0,0,0,1,0,1
1,1507,3,39421,4.0,17.0,0,0,1,0,0,0,1,1,0
1,2838,1,45014,5.0,6.0,0,1,0,0,0,0,0,0,0
2,614,1,51828,9.0,15.0,0,1,0,0,0,0,0,0,0
2,1949,2,51567,6.0,2.0,0,0,1,0,0,0,0,1,0
1,2662,2,23639,2.0,12.0,0,0,1,0,0,1,0,0,1
3,527,1,77535,5.0,3.0,0,0,0,0,1,0,0,1,0
2,2245,1,44511,1.0,5.0,1,0,0,1,0,0,1,0,0
4,1159,3,73228,9.0,3.0,0,0,0,0,0,0,1,1,0
2,2851,1,11073,2.0,5.0,1,0,0,0,0,0,1,0,0
2,2215,1,73783,5.0,11.0,0,0,0,0,0,1,0,0,1
4,2785,3,5019,2.0,13.0,0,1,0,0,0,1,0,1,0
1,760,1,54372,4.0,8.0,1,1,0,0,0,0,0,0,1
4,968,2,19160,3.0,10.0,0,0,0,0,1,0,0,1,0
1,1815,2,52378,1.0,4.0,0,1,0,0,0,0,0,0,0
1,2665,3,25155,1.0,19.0,1,0,1,0,0,0,0,0,1
1,1997,1,45089,3.0,9.0,1,0,0,1,0,1,0,0,0
4,2092,2,45344,9.0,6.0,1,0,0,1,0,0,1,1,0
1,601,2,37398,8.0,4.0,1,0,0,1,0,1,0,0,0
3,2464,2,62594,8.0,13.0,1,0,0,1,0,0,0,1,0
4,2769,2,66651,8.0,6.0,1,0,0,0,0,1,0,0,1
3,917,1,53605,4.0,19.0,0,0,0,0,0,0,1,0,0
1,1748,1,69174,4.0,15.0,0,0,1,0,0,1,0,0,0
2,1835,1,75277,2.0,5.0,0,0,0,0,1,0,1,1,0
1,1741,1,35323,4.0,18.0,0,1,0,0,0,0,0,1,0
3,1080,2,33566,8.0,15.0,0,1,0,0,0,1,0,1,0
3,2388,3,42355,6.0,14.0,1,0,0,0,0,0,0,0,1
4,1891,3,60752,5.0,15.0,1,0,0,1,0,0,0,0,0
2,824,2,47129,3.0,8.0,0,0,1,0,0,0,1,1,0
4,2368,2,54891,1.0,8.0,1,0,0,0,1,0,1,1,0
3,2112,3,14982,0.0,17.0,0,0,0,0,0,0,0,0,0
1,2834,3,23587,2.0,5.0,1,0,1,0,0,0,1,0,1
2,1177,2,58074,5.0,16.0,0,0,1,0,0,0,1,0,0
1,2545,2,37185,6.0,7.0,0,0,0,0,0,0,0,1,0
1,2226,1,59478,1.0,18.0,0,0,1,0,0,0,0,0,0
2,607,1,72325,1.0,15.0,1,0,0,1,0,0,1,1,0
4,1937,3,5584,1.0,9.0,1,0,1,0,0,0,0,1,0
1,2059,2,43946,4.0,11.0,0,0,0,0,1,0,0,0,0
3,2613,3,41958,7.0,5.0,1,0,1,0,0,0,1,0,0
1,421,1,52323,4.0,17.0,0,1,0,0,0,1,0,0,1
2,553,1,79936,5.0,4.0,0,0,1,0,0,1,0,1,0
2,2362,3,16885,2.0,2.0,1,0,0,0,0,0,0,1,0
2,618,1,32023,7.0,17.0,0,1,0,0,0,0,1,1,0
4,1068,2,26169,8.0,17.0,0,0,0,0,0,0,0,1,0
1,1918,3,19469,9.0,18.0,0,0,0,0,1,0,1,1,0
4,2677,2,76561,2.0,18.0,1,0,0,1,0,0,0,0,0
4,2467,2,12455,7.0,16.0,0,0,0,0,1,0,0,1,0
2,1349,1,68365,1.0,18.0,0,1,0,0,0,0,1,0,0
2,2595,2,15497,0.0,7.0,0,0,0,1,0,0,0,0,1
4,802,3,71598,1.0,10.0,0,0,1,0,0,1,0,1,0
1,995,2,33976,4.0,3.0,1,1,0,0,0,1,0,0,1
3,2814,2,65698,2.0,13.0,0,0,0,1,0,0,1,0,0
4,1837,2,30101,2.0,6.0,0,0,0,0,0,0,0,0,0
1,1557,2,52481,3.0,13.0,1,0,0,1,0,1,0,0,1
2,2142,2,26352,2.0,18.0,1,0,0,0,0,0,1,1,0
2,1706,1,76602,2.0,6.0,1,0,0,0,0,0,1,0,0
1,472,3,34661,3.0,3.0,1,0,0,1,0,0,1,0,0
3,880,1,26784,2.0,19.0,1,0,0,0,1,1,0,0,0
2,959,3,33682,7.0,4.0,1,0,0,0,1,1,0,0,0
2,1144,3,15914,0.0,2.0,0,0,0,0,0,1,0,0,0
2,1866,3,44606,9.0,13.0,0,1,0,0,0,1,0,0,0
1,499,3,39755,1.0,19.0,1,0,0,1,0,0,0,0,1
4,1482,3,74603,5.0,16.0,0,1,0,0,0,1,0,1,0
2,2955,2,17315,0.0,9.0,1,0,0,0,1,0,1,1,0
4,2705,1,13877,0.0,10.0,0,1,0,0,0,0,0,1,0
3,812,1,28038,1.0,19.0,1,0,1,0,0,1,0,1,0
2,1488,2,17869,6.0,19.0,1,0,1,0,0,0,0,0,1
2,1577,3,17058,7.0,15.0,0,0,0,0,1,0,1,0,1
3,2408,1,16017,8.0,10.0,1,1,0,0,0,1,0,1,0
2,2713,2,74270,6.0,4.0,0,0,0,1,0,0,0,0,0
4,1220,2,8500,5.0,4.0,1,0,0,0,1,1,0,1,0
1,1061,1,67650,4.0,9.0,1,0,1,0,0,0,0,0,0
4,959,1,50098,6.0,8.0,0,0,0,0,1,0,0,0,0
1,1671,3,76266,4.0,5.0,1,1,0,0,0,0,1,0,1
1,2213,3,59682,6.0,11.0,0,1,0,0,0,0,1,0,0
4,1009,1,73797,7.0,18.0,0,1,0,0,0,1,0,0,1
4,2861,3,57995,2.0,12.0,0,0,0,0,0,1,0,1,0
4,424,2,75361,1.0,10.0,0,1,0,0,0,0,0,0,1
4,2428,3,6981,6.0,18.0,0,0,1,0,0,0,1,0,0
3,683,3,58075,1.0,18.0,1,0,1,0,0,0,1,0,0
2,1872,2,20876,3.0,17.0,1,0,0,0,0,0,0,0,0
1,700,3,6982,1.0,3.0,0,0,1,0,0,0,1,1,0
4,1491,2,69368,6.0,10.0,1,0,1,0,0,0,1,0,1
4,1430,3,75791,0.0,6.0,0,0,0,0,1,0,0,1,0
4,1216,1,35214,2.0,19.0,1,1,0,0,0,1,0,0,1
3,482,3,7019,3.0,3.0,0,0,0,0,1,1,0,1,0
4,2320,1,63166,7.0,8.0,1,0,0,0,1,1,0,1,0
4,2493,1,45839,6.0,2.0,0,0,1,0,0,0,0,0,0
4,1017,1,77516,4.0,6.0,1,0,0,1,0,1,0,1,0
2,2709,1,48524,9.0,4.0,0,1,0,0,0,0,0,1,0
3,575,1,56984,9.0,14.0,0,0,0,1,0,0,0,0,1
4,1589,2,14212,8.0,11.0,1,0,1,0,0,0,1,1,0
1,1241,2,68642,6.0,18.0,0,0,0,0,0,0,1,0,0
1,769,2,25592,0.0,2.0,0,0,0,0,1,1,0,1,0
1,2218,1,37203,2.0,11.0,1,0,1,0,0,0,0,0,1
3,2501,3,41443,1.0,3.0,1,0,1,0,0,1,0,0,1
3,1089,2,65227,9.0,15.0,0,0,0,1,0,1,0,1,0
1,2179,3,39547,8.0,11.0,0,0,0,0,0,0,1,1,0
4,1764,3,58848,2.0,1.0,0,0,0,0,1,1,0,0,1
3,1832,1,49610,4.0,10.0,0,0,0,0,0,1,0,0,0
1,766,1,34817,9.0,14.0,1,0,0,0,0,0,1,1,0
1,1043,1,63635,1.0,4.0,0,0,0,0,0,1,0,0,0
4,2826,2,16108,1.0,18.0,0,1,0,0,0,1,0,0,0
2,472,1,14219,2.0,5.0,1,0,0,0,0,0,0,1,0
3,1671,2,30317,3.0,2.0,1,0,1,0,0,1,0,0,0
4,1259,2,8881,9.0,18.0,0,1,0,0,0,0,1,0,1
1,442,2,47202,5.0,10.0,1,1,0,0,0,0,1,0,0
1,2824,2,25736,5.0,17.0,1,0,0,0,0,0,0,0,1
4,1464,1,61623,5.0,11.0,1,0,1,0,0,0,1,1,0
3,2617,2,64434,2.0,17.0,0,0,0,0,1,0,1,0,0
2,2659,1,16109,7.0,4.0,0,0,0,0,0,0,1,0,1
2,1916,1,76185,9.0,14.0,0,1,0,0,0,1,0,0,1
1,2486,2,49741,3.0,4.0,1,0,0,0,1,0,0,1,0
3,768,1,64056,9.0,4.0,0,0,0,0,1,0,0,0,0
2,550,3,66108,5.0,9.0,0,1,0,0,0,0,0,0,1
3,1534,1,77853,4.0,12.0,0,0,0,0,1,0,0,0,1
3,1903,1,62937,9.0,8.0,1,0,1,0,0,0,1,1,0
1,1859,2,37003,7.0,4.0,0,0,1,0,0,1,0,0,0
2,1470,2,63749,9.0,5.0,0,0,0,0,0,0,1,0,0
4,1423,1,10508,5.0,5.0,0,0,0,0,0,0,1,0,1
1,1998,2,42785,2.0,8.0,0,0,0,0,1,0,1,0,0
2,2440,3,66155,8.0,15.0,1,1,0,0,0,0,1,0,0
2,1789,3,78658,3.0,9.0,0,0,1,0,0,0,0,0,0
2,468,2,29509,6.0,8.0,0,0,0,1,0,0,0,0,0
2,2746,1,30497,2.0,15.0,1,0,0,0,0,1,0,0,0
2,1343,3,19418,4.0,19.0,1,0,1,0,0,0,1,0,0
3,1201,3,64383,6.0,6.0,1,0,0,0,1,0,0,0,0
1,2743,1,48159,2.0,17.0,1,0,1,0,0,1,0,0,1
3,2650,2,74598,9.0,19.0,1,0,1,0,0,0,1,0,1
4,460,3,51814,9.0,11.0,0,0,0,0,1,0,1,0,0
2,1345,1,77884,6.0,3.0,1,0,0,0,0,0,0,0,0
1,1737,1,12945,2.0,18.0,1,0,0,0,0,0,1,1,0
2,1584,3,6493,8.0,11.0,1,0,0,1,0,0,1,0,1
1,730,2,66517,3.0,18.0,0,0,0,1,0,0,0,1,0
3,1951,3,40196,8.0,15.0,0,0,0,0,0,1,0,0,1
1,737,1,16187,6.0,10.0,0,0,0,0,0,1,0,1,0
4,2029,3,21696,4.0,10.0,1,0,0,0,0,0,0,1,0
4,1727,2,44454,6.0,18.0,0,0,0,0,0,0,0,1,0
1,1926,1,70539,6.0,4.0,1,0,1,0,0,1,0,0,1
1,2073,2,46845,3.0,17.0,1,0,0,1,0,1,0,0,1
